close_date,order_number,driver_company,drop_status,otd,type_strike
2023-02-14,19861154_16047626093103,No Value,COMPLETED,false,OTD
2023-03-13,23773087_87021019248874,No Value,COMPLETED,false,OTD
2023-03-27,108372424_49548224988175,No Value,COMPLETED,false,OTD
2023-02-02,135182225_2108915656710,No Value,COMPLETED,false,OTD
2023-01-14,127804603_181658442052032,No Value,COMPLETED,false,OTD
2023-04-29,204496203_48066631599871,No Value,COMPLETED,false,OTD
2023-02-13,23771117_271604376207682,No Value,COMPLETED,false,OTD
2023-01-25,21122177_71596611404896,No Value,COMPLETED,false,OTD
2023-03-28,28670656_41293340559074,No Value,COMPLETED,false,OTD
2023-02-24,32699772_14145284592007,No Value,COMPLETED,false,OTD
2023-05-03,168963422_126195809672977,No Value,COMPLETED,false,OTD
2023-02-17,207610527_152468764685813,No Value,COMPLETED,false,OTD
2023-02-14,179328151_33135161379918,No Value,COMPLETED,false,OTD
2023-01-20,150179708_66112099881303,No Value,COMPLETED,false,OTD
2023-02-02,26311906_95948557462033,No Value,COMPLETED,false,OTD
2023-03-08,52486329_60400930364017,No Value,COMPLETED,false,OTD
2023-03-06,33761903_140203336579606,No Value,COMPLETED,false,OTD
2023-04-04,52486329_26545318343043,No Value,COMPLETED,false,OTD
2023-04-26,20464706_26360683305882,No Value,COMPLETED,false,OTD
2023-03-03,81045577_41489450081022,No Value,COMPLETED,false,OTD
2023-06-05,285971789_100192781867633,No Value,COMPLETED,false,OTD
2023-04-26,61058871_29298344090481,No Value,COMPLETED,false,OTD
2023-03-15,142553494_38620020554672,No Value,COMPLETED,false,OTD
2023-03-02,19577932_37869581428837,No Value,COMPLETED,false,OTD
2023-01-30,72562526_158585628129075,No Value,COMPLETED,false,OTD
2023-02-28,40075097_211426694061288,No Value,COMPLETED,false,OTD
2023-03-17,303059650_59200911937253,No Value,COMPLETED,false,OTD
2023-03-13,32486191_17689997226783,No Value,COMPLETED,false,OTD
2023-04-10,115483347_88061461073903,No Value,COMPLETED,false,OTD
2023-04-12,155875461_40916255837852,No Value,COMPLETED,false,OTD
2023-03-22,20465804_216092918007834,No Value,COMPLETED,false,OTD
2023-02-02,85958346_118132887403946,No Value,COMPLETED,false,OTD
2023-02-18,59913811_119932745609450,No Value,COMPLETED,false,OTD
2023-03-16,116442228_29439499855295,No Value,COMPLETED,false,OTD
2023-03-09,171272212_44294280040075,No Value,COMPLETED,false,OTD
2023-02-16,186009768_12205781777175,No Value,COMPLETED,false,OTD
2023-01-04,240058056_4048407294194,No Value,COMPLETED,false,OTD
2023-04-26,51298848_34171720140967,No Value,COMPLETED,false,OTD
2023-05-26,112821305_33508856418406,No Value,COMPLETED,false,OTD
2023-06-07,345919336_53719870705707,No Value,COMPLETED,false,OTD
2023-01-24,165229555_13256064681685,No Value,COMPLETED,false,OTD
2023-04-19,326788097_54763940445194,No Value,COMPLETED,false,OTD
2023-01-17,153979848_131745358720217,No Value,COMPLETED,false,OTD
2023-03-24,97802109_11886389470905,No Value,COMPLETED,false,OTD
2023-04-08,23584072_364040497471742,No Value,COMPLETED,false,OTD
2023-01-17,273402664_115379413605316,No Value,COMPLETED,false,OTD
2023-02-14,51976746_28036978994992,No Value,COMPLETED,false,OTD
2023-01-23,171840291_132766900421744,No Value,COMPLETED,false,OTD
2023-03-16,56251701_150229687762427,No Value,COMPLETED,false,OTD
2023-03-02,130834782_33170310679584,No Value,COMPLETED,false,OTD
2023-03-27,47995368_35766082535583,No Value,COMPLETED,false,OTD
2023-01-30,21500217_162156839758971,No Value,COMPLETED,false,OTD
2023-03-17,101034186_20974915387188,No Value,COMPLETED,false,OTD
2023-01-17,97802109_270243312802298,No Value,COMPLETED,false,OTD
2023-01-17,61666879_23870483737101,No Value,COMPLETED,false,OTD
2023-02-08,273402664_42465944697528,No Value,COMPLETED,false,OTD
2023-02-10,124414733_207716421495992,No Value,COMPLETED,false,OTD
2023-03-08,24237684_46325850214325,No Value,COMPLETED,false,OTD
2023-02-28,35429463_281985575079200,No Value,COMPLETED,false,OTD
2023-04-03,19876211_73359374297405,No Value,COMPLETED,false,OTD
2023-03-06,284148457_204411351643515,No Value,COMPLETED,false,OTD
2023-04-18,179936568_26985831551271,No Value,COMPLETED,false,OTD
2023-03-17,318519911_37251524262328,No Value,COMPLETED,false,OTD
2023-02-06,21034313_16132507527772,No Value,COMPLETED,false,OTD
2023-02-07,101165302_204593757980044,No Value,COMPLETED,false,OTD
2023-02-14,240697408_378320227822021,No Value,COMPLETED,false,OTD
2023-01-28,126742090_24496938628474,No Value,COMPLETED,false,OTD
2023-03-21,305674345_103639690473785,No Value,COMPLETED,false,OTD
2023-03-09,183201898_42198115111723,No Value,COMPLETED,false,OTD
2023-02-27,38525681_216259240147714,No Value,COMPLETED,false,OTD
2023-01-14,59352263_186862080594504,No Value,COMPLETED,false,OTD
2023-06-19,42171782_46210517526559,No Value,COMPLETED,false,OTD
2023-06-28,180077591_80314230627654,No Value,CANCELLED,false,OTD
2023-02-23,24249007_212976459597823,No Value,COMPLETED,false,OTD
2023-02-23,180061509_47459267553221,No Value,COMPLETED,false,OTD
2023-04-06,26917727_193440416074200,No Value,COMPLETED,false,OTD
2023-02-02,19855761_30149384552506,No Value,COMPLETED,false,OTD
2023-02-28,22115078_127474544753938,No Value,COMPLETED,false,OTD
2023-05-10,61666879_19202177307188,No Value,COMPLETED,false,OTD
2023-03-29,201015433_128393998753114,No Value,COMPLETED,false,OTD
2023-04-14,320257511_216823371874095,No Value,COMPLETED,false,OTD
2023-06-02,52894517_10050597899699,No Value,COMPLETED,false,OTD
2023-01-17,275828160_35570393232497,No Value,COMPLETED,false,OTD
2023-03-22,22007853_206846105377217,No Value,CANCELLED,false,OTD
2023-02-17,247546785_46517140195976,No Value,COMPLETED,false,OTD
2023-04-06,30437039_5094347379697,No Value,COMPLETED,false,OTD
2023-03-20,24237684_20187417050193,No Value,COMPLETED,false,OTD
2023-02-11,225878946_318923118945446,No Value,COMPLETED,false,OTD
2023-06-08,45209156_93063251553593,No Value,COMPLETED,false,OTD
2023-03-24,32399390_24887831741520,No Value,COMPLETED,false,OTD
2023-04-18,108994223_53108702915527,No Value,COMPLETED,false,OTD
2023-03-28,323564302_108822498339555,No Value,COMPLETED,false,OTD
2023-05-31,182632346_24910902381278,No Value,COMPLETED,false,OTD
2023-02-08,288890135_45480232120514,No Value,CANCELLED,false,OTD
2023-04-19,62078545_38911266472029,No Value,COMPLETED,false,OTD
2023-02-28,36274755_116323541409215,No Value,COMPLETED,false,OTD
2023-04-20,109239672_148675253219057,No Value,COMPLETED,false,OTD
2023-04-26,173368870_29858280669443,No Value,COMPLETED,false,OTD
2023-01-04,183694423_5055079162498,No Value,COMPLETED,false,OTD
2023-05-29,206101894_285866463263151,No Value,COMPLETED,false,OTD
2023-06-08,317743701_122440582641720,No Value,COMPLETED,false,OTD
2023-03-08,284411356_40445112590092,No Value,COMPLETED,false,OTD
2023-03-03,118389126_22690006229704,No Value,COMPLETED,false,OTD
2023-03-22,36816724_292307429794795,No Value,COMPLETED,false,OTD
2023-04-03,38181565_149083618565886,No Value,COMPLETED,false,OTD
2023-02-08,39220740_51356016837427,No Value,COMPLETED,false,OTD
2023-03-24,155657805_24870656204852,No Value,COMPLETED,false,OTD
2023-03-01,295255901_119809854288449,No Value,COMPLETED,false,OTD
2023-01-16,204170438_96629377805371,No Value,COMPLETED,false,OTD
2023-04-10,40522889_6409164679534,No Value,COMPLETED,false,OTD
2023-03-16,204608916_117704952612054,No Value,COMPLETED,false,OTD
2023-03-25,285555717_123497757130979,No Value,COMPLETED,false,OTD
2023-06-16,261025491_148092359288162,No Value,COMPLETED,false,OTD
2023-04-10,55455378_537985887094624,No Value,COMPLETED,false,OTD
2023-03-14,317938997_37586089702628,No Value,CANCELLED,false,OTD
2023-04-04,30731785_11550618464102,No Value,COMPLETED,false,OTD
2023-03-20,194829517_123522512026795,No Value,COMPLETED,false,OTD
2023-03-30,41706109_524693592496545,No Value,COMPLETED,false,OTD
2023-03-17,71593382_44516584429805,No Value,COMPLETED,false,OTD
2023-02-06,49961175_18834349091548,No Value,COMPLETED,false,OTD
2023-04-18,260069581_261567747783742,No Value,COMPLETED,false,OTD
2023-05-06,150658594_110257650909640,No Value,COMPLETED,false,OTD
2023-06-07,119504982_57057844594589,No Value,CANCELLED,false,OTD
2023-03-04,61666879_40562076747146,No Value,COMPLETED,false,OTD
2023-01-17,54889435_261556937218800,No Value,COMPLETED,false,OTD
2023-05-17,47314697_44646598558429,No Value,COMPLETED,false,OTD
2023-03-31,170557704_134489686283153,No Value,COMPLETED,false,OTD
2023-03-22,19766929_126869096019116,No Value,COMPLETED,false,OTD
2023-04-25,174528600_565576694116249,No Value,COMPLETED,false,OTD
2023-03-25,37599529_26483354471365,No Value,COMPLETED,false,OTD
2023-04-08,41366599_170641235032265,No Value,COMPLETED,false,OTD
2023-03-23,126683955_50994927439016,No Value,COMPLETED,false,OTD
2023-02-18,105428637_233056166025078,No Value,COMPLETED,false,OTD
2023-04-06,24189552_196575986776137,No Value,COMPLETED,false,OTD
2023-03-06,60528535_9095626883366,No Value,COMPLETED,false,OTD
2023-02-24,22393026_11416483524378,No Value,COMPLETED,false,OTD
2023-05-29,38965760_255364665677019,No Value,COMPLETED,false,OTD
2023-06-08,43250327_136021760887769,No Value,COMPLETED,true,OTD
2023-01-11,35828899_51557426906482,No Value,COMPLETED,false,OTD
2023-01-03,42171782_34465566665314,No Value,COMPLETED,false,OTD
2023-01-03,50640250_371669021610984,No Value,COMPLETED,false,OTD
2023-06-01,203945145_44242477183781,No Value,COMPLETED,false,OTD
2023-03-23,144361434_12907671607982,No Value,COMPLETED,false,OTD
2023-04-25,52894517_121884053496882,No Value,CANCELLED,false,OTD
2023-03-28,48272066_40770797215386,No Value,COMPLETED,false,OTD
2023-02-02,98830084_11899150699212,No Value,COMPLETED,false,OTD
2023-04-24,38054059_287875030797518,No Value,COMPLETED,false,OTD
2023-04-25,49206294_126034296875384,No Value,COMPLETED,false,OTD
2023-05-10,39794958_418895199660062,No Value,COMPLETED,false,OTD
2023-06-10,128676468_48749524621130,No Value,COMPLETED,false,OTD
2023-03-04,245253588_12805406275465,No Value,COMPLETED,false,OTD
2023-03-20,284411356_85525655923894,No Value,COMPLETED,false,OTD
2023-03-04,55458933_55537398195972,No Value,COMPLETED,false,OTD
2023-04-27,255540978_144404092139708,No Value,COMPLETED,false,OTD
2023-05-02,226004741_50790425558281,No Value,COMPLETED,false,OTD
2023-01-23,46652476_125098600242315,No Value,CANCELLED,false,OTD
2023-03-20,22872124_70895756106034,No Value,COMPLETED,false,OTD
2023-02-27,126745849_176576471559013,No Value,COMPLETED,false,OTD
2023-01-30,47010530_115791712976785,No Value,COMPLETED,false,OTD
2023-02-14,154117021_366306945282392,No Value,COMPLETED,false,OTD
2023-06-23,165778726_62911914112514,No Value,COMPLETED,false,OTD
2023-04-26,261553159_50586018660670,No Value,COMPLETED,false,OTD
2023-01-11,269404499_44478602943636,No Value,COMPLETED,false,OTD
2023-03-09,51759807_37735343587284,No Value,COMPLETED,false,OTD
2023-04-17,53260326_170523335649870,No Value,COMPLETED,false,OTD
2023-04-17,138543473_166944583969636,No Value,COMPLETED,false,OTD
2023-03-03,35026361_20546143730175,No Value,COMPLETED,false,OTD
2023-02-14,158942438_30331316119948,No Value,COMPLETED,false,OTD
2023-03-06,47010530_19550990876954,No Value,COMPLETED,false,OTD
2023-03-13,23686843_47920395564400,No Value,COMPLETED,false,OTD
2023-02-14,35011375_384195237697187,No Value,COMPLETED,false,OTD
2023-05-08,97802109_189923279290146,No Value,COMPLETED,false,OTD
2023-05-08,100334818_193564231745001,No Value,COMPLETED,false,OTD
2023-02-28,45605452_351362717646082,No Value,COMPLETED,false,OTD
2023-02-24,57307489_8535311914113,No Value,COMPLETED,false,OTD
2023-03-25,33379611_115694305084559,No Value,COMPLETED,false,OTD
2023-03-24,216731766_36953089062674,No Value,COMPLETED,false,OTD
2023-01-12,273512267_142367710358653,No Value,COMPLETED,false,OTD
2023-06-06,20828472_333296944402129,No Value,COMPLETED,false,OTD
2023-05-10,48262962_177192953909217,No Value,COMPLETED,false,OTD
2023-05-17,289761969_55749249132703,No Value,COMPLETED,false,OTD
2023-04-11,156209812_423873265829841,No Value,COMPLETED,false,OTD
2023-05-10,41467956_14484264492353,No Value,COMPLETED,false,OTD
2023-05-09,64502803_353757991511312,No Value,COMPLETED,false,OTD
2023-05-15,20835299_180370376254793,No Value,COMPLETED,false,OTD
2023-04-24,48463522_53020119056914,No Value,COMPLETED,false,OTD
2023-06-29,210913488_103259792582345,No Value,COMPLETED,false,OTD
2023-04-25,24593307_572011223468791,No Value,COMPLETED,false,OTD
2023-04-18,68831941_53820983817152,No Value,COMPLETED,false,OTD
2023-05-17,47006822_42761492106823,No Value,COMPLETED,false,OTD
2023-05-26,169052954_7042835669757,No Value,COMPLETED,false,OTD
2023-05-31,207492981_20763274374516,No Value,COMPLETED,false,OTD
2023-04-26,149351266_61389990822569,No Value,COMPLETED,false,OTD
2023-06-10,51877649_152681394228902,No Value,COMPLETED,false,OTD
2023-05-20,21007253_54249447269829,No Value,COMPLETED,false,OTD
2023-05-09,132241800_194179555127617,No Value,COMPLETED,false,OTD
2023-01-17,37579744_131446620658674,No Value,COMPLETED,false,OTD
2023-06-05,80698850_44000841071808,No Value,COMPLETED,false,OTD
2023-01-03,38964659_60107267738607,No Value,COMPLETED,false,OTD
2023-03-17,56609815_32834108443196,No Value,COMPLETED,false,OTD
2023-06-10,27287534_126620577541844,No Value,COMPLETED,false,OTD
2023-05-04,24089011_340943267818908,No Value,COMPLETED,false,OTD
2023-02-08,33379611_51562713494951,No Value,COMPLETED,false,OTD
2023-02-25,261689381_137190630367055,No Value,COMPLETED,false,OTD
2023-03-06,233417589_37765513665242,No Value,COMPLETED,false,OTD
2023-06-21,117585802_208602251938349,No Value,COMPLETED,false,OTD
2023-04-12,334871590_42096642355233,No Value,COMPLETED,false,OTD
2023-03-28,21122177_297471479540794,No Value,COMPLETED,false,OTD
2023-02-23,172417612_136826003406170,No Value,COMPLETED,false,OTD
2023-02-22,38524605_23825907154264,No Value,COMPLETED,false,OTD
2023-03-22,142537532_295670823785919,No Value,COMPLETED,false,OTD
2023-02-01,54457666_39584725205611,No Value,COMPLETED,false,OTD
2023-05-31,130834782_28225352837811,No Value,COMPLETED,false,OTD
2023-05-10,207610527_14446582291692,No Value,COMPLETED,false,OTD
2023-03-17,258580422_64960544413800,No Value,COMPLETED,false,OTD
2023-06-08,84546966_124237687149306,No Value,COMPLETED,false,OTD
2023-03-27,259773180_107550359957045,No Value,COMPLETED,false,OTD
2023-05-30,83260651_22355499662949,No Value,COMPLETED,false,OTD
2023-05-10,251129402_7371184274134,No Value,COMPLETED,false,OTD
2023-03-09,23097985_42227140219847,No Value,COMPLETED,false,OTD
2023-03-23,273354300_47205042577260,No Value,COMPLETED,false,OTD
2023-05-08,206101894_213877191505262,No Value,COMPLETED,false,OTD
2023-02-28,23517218_210624149238709,No Value,COMPLETED,false,OTD
2023-06-06,86704406_101231388837520,No Value,COMPLETED,false,OTD
2023-03-28,21567105_20364928836989,No Value,COMPLETED,false,OTD
2023-06-08,245587232_115681582917088,No Value,COMPLETED,true,OTD
2023-04-05,320257511_102048882553282,No Value,COMPLETED,false,OTD
2023-02-25,149661711_98094435472117,No Value,COMPLETED,false,OTD
2023-06-21,73629102_114260287632162,No Value,COMPLETED,false,OTD
2023-06-02,58849447_8357725121176,No Value,COMPLETED,false,OTD
2023-06-13,338626925_24246144603720,No Value,COMPLETED,false,OTD
2023-03-22,54890254_296019780574631,No Value,COMPLETED,false,OTD
2023-04-18,176927714_121845638191720,No Value,COMPLETED,false,OTD
2023-01-19,41710501_46624476337147,No Value,COMPLETED,false,OTD
2023-02-01,95207293_443130854036571,No Value,COMPLETED,false,OTD
2023-03-27,51877649_205754391062698,No Value,COMPLETED,false,OTD
2023-05-17,130820821_45743525455298,No Value,COMPLETED,false,OTD
2023-06-08,337469595_130285199325845,No Value,COMPLETED,true,OTD
2023-04-25,68829869_567196338497515,No Value,COMPLETED,false,OTD
2023-06-14,56612368_6662877307987,No Value,COMPLETED,false,OTD
2023-02-27,129615329_106426446487259,No Value,COMPLETED,false,OTD
2023-06-15,24251583_36038471972278,No Value,COMPLETED,false,OTD
2023-05-10,22281158_417004121041160,No Value,COMPLETED,false,OTD
2023-04-20,151990929_129348307529315,No Value,COMPLETED,false,OTD
2023-05-08,68774485_181944565911831,No Value,COMPLETED,false,OTD
2023-06-16,205453328_3832038828281,No Value,COMPLETED,false,OTD
2023-03-14,171034752_44566805061106,No Value,COMPLETED,false,OTD
2023-04-26,277388247_1393975299059,No Value,COMPLETED,false,OTD
2023-06-02,119504982_8804400161277,No Value,COMPLETED,false,OTD
2023-03-16,23341780_44645113435686,No Value,COMPLETED,false,OTD
2023-04-26,36522411_50144734134070,No Value,COMPLETED,false,OTD
2023-05-17,67997753_55298486061697,No Value,COMPLETED,false,OTD
2023-05-09,32496560_130732218065710,No Value,COMPLETED,false,OTD
2023-01-27,61050668_154100318220686,No Value,COMPLETED,false,OTD
2023-06-08,51653148_78811800112012,No Value,CREATED,false,OTD
2023-05-04,151339447_56060812466265,No Value,COMPLETED,false,OTD
2023-06-20,210913488_125988087642227,No Value,COMPLETED,false,OTD
2023-04-14,33725951_236212465546940,No Value,COMPLETED,false,OTD
2023-05-02,105128684_243116935236853,No Value,COMPLETED,false,OTD
2023-04-13,20464726_142094567140776,No Value,COMPLETED,false,OTD
2023-04-05,76809887_1972106399505,No Value,COMPLETED,false,OTD
2023-05-25,44565711_25644151301805,No Value,COMPLETED,false,OTD
2023-02-24,35652291_144345251191159,No Value,COMPLETED,false,OTD
2023-05-13,317447451_54698054805061,No Value,COMPLETED,false,OTD
2023-03-25,36522139_91530406612854,No Value,COMPLETED,false,OTD
2023-03-22,136121644_128064773852381,No Value,COMPLETED,false,OTD
2023-05-17,51566593_40705299279294,No Value,COMPLETED,false,OTD
2023-03-09,112949492_56890370600483,No Value,COMPLETED,false,OTD
2023-03-22,285601405_217829085441687,No Value,COMPLETED,false,OTD
2023-03-30,244143994_31709805930998,No Value,COMPLETED,false,OTD
2023-06-06,345391483_123136120751752,No Value,COMPLETED,false,OTD
2023-06-08,126634280_33882664992751,No Value,COMPLETED,false,OTD
2023-04-25,87242821_573847795442488,No Value,COMPLETED,false,OTD
2023-01-05,21472584_2549544609271,No Value,COMPLETED,false,OTD
2023-06-07,21787887_59662441510882,No Value,COMPLETED,false,OTD
2023-06-07,288871792_66711634133241,No Value,COMPLETED,false,OTD
2023-06-23,269217418_59856495632788,No Value,COMPLETED,false,OTD
2023-06-20,59074917_138882226185799,No Value,COMPLETED,false,OTD
2023-06-14,322331453_19175251565629,No Value,COMPLETED,false,OTD
2023-04-24,61695580_309187175514935,No Value,COMPLETED,false,OTD
2023-03-09,38211991_33471126390219,No Value,COMPLETED,false,OTD
2023-06-21,30512401_147666087935863,No Value,COMPLETED,false,OTD
2023-06-06,168958023_5625842812890,No Value,COMPLETED,false,OTD
2023-01-17,21577104_265559971307601,No Value,COMPLETED,false,OTD
2023-01-27,57766209_251927231690011,No Value,COMPLETED,false,OTD
2023-01-10,21489374_128466881145378,No Value,COMPLETED,false,OTD
2023-02-09,259841562_38652494728806,No Value,COMPLETED,false,OTD
2023-02-08,22774853_57062160863753,No Value,COMPLETED,false,OTD
2023-05-01,149661711_73851766762770,No Value,COMPLETED,false,OTD
2023-06-12,56210801_24236913316062,No Value,COMPLETED,false,OTD
2023-04-12,21475516_36808415996736,No Value,COMPLETED,false,OTD
2023-06-29,261025491_167988705376444,No Value,COMPLETED,false,OTD
2023-05-31,134455911_28633809987141,No Value,COMPLETED,false,OTD
2023-06-26,26953901_148597800938761,No Value,COMPLETED,false,OTD
2023-01-03,64151820_202787746634009,No Value,COMPLETED,false,OTD
2023-02-10,38529663_115503108688318,No Value,COMPLETED,false,OTD
2023-04-22,23773087_306738842427972,No Value,COMPLETED,false,OTD
2023-01-19,120612282_91483967260561,No Value,COMPLETED,false,OTD
2023-04-18,23076470_104253830041658,No Value,COMPLETED,false,OTD
2023-01-03,251060532_383399313407094,No Value,COMPLETED,false,OTD
2023-01-14,246972913_18066144837811,No Value,COMPLETED,false,OTD
2023-01-19,239849958_101352178241077,No Value,COMPLETED,false,OTD
2023-01-16,39929248_161111195455647,No Value,COMPLETED,false,OTD
2023-04-21,293422081_220629836220566,No Value,COMPLETED,false,OTD
2023-06-19,26594582_19333746250605,No Value,COMPLETED,false,OTD
2023-06-10,23305406_137362281229058,No Value,COMPLETED,false,OTD
2023-06-16,122719937_7180296447709,No Value,COMPLETED,false,OTD
2023-06-06,61795143_11839661459372,No Value,COMPLETED,false,OTD
2023-06-06,61795143_11839661459372,No Value,COMPLETED,false,OTD
2023-02-18,125395832_78148272626182,No Value,COMPLETED,false,OTD
2023-06-22,22774012_312014426805220,No Value,COMPLETED,false,OTD
2023-06-24,203541467_57731508105619,No Value,COMPLETED,false,OTD
2023-03-08,165411806_48940653893959,No Value,COMPLETED,false,OTD
2023-06-30,26366788_237748544375900,No Value,COMPLETED,false,OTD
2023-06-08,98192465_109636724923676,No Value,COMPLETED,false,OTD
2023-04-27,328815132_39196426025862,No Value,COMPLETED,false,OTD
2023-03-22,136121644_128064773852381,No Value,COMPLETED,false,OTD
2023-06-22,100544718_284656396910570,No Value,COMPLETED,false,OTD
2023-05-23,271290780_38042448197633,No Value,COMPLETED,false,OTD
2023-05-06,176927714_70592568545987,No Value,COMPLETED,false,OTD
2023-06-06,19565513_9370664702529,No Value,COMPLETED,false,OTD
2023-03-10,144691290_20869556355085,No Value,COMPLETED,false,OTD
2023-05-23,19583748_243311172381071,No Value,COMPLETED,false,OTD
2023-06-26,36274755_241093488452477,No Value,COMPLETED,false,OTD
2023-05-27,91299537_130935609013952,No Value,COMPLETED,false,OTD
2023-06-30,49208084_258960091515834,No Value,COMPLETED,false,OTD
2023-06-20,23659597_142709766130149,No Value,COMPLETED,false,OTD
2023-02-17,24742241_142066311728304,No Value,COMPLETED,false,OTD
2023-02-18,134589043_15990333300203,No Value,COMPLETED,false,OTD
2023-01-03,24158709_46900258167439,No Value,COMPLETED,false,OTD
2023-01-18,267297827_45031497068715,No Value,COMPLETED,false,OTD
2023-01-30,19576446_158063837950755,No Value,COMPLETED,false,OTD
2023-01-03,272591399_374839349325835,No Value,COMPLETED,false,OTD
2023-02-06,40075097_181823028441278,No Value,COMPLETED,false,OTD
2023-01-26,265876008_128134808535616,No Value,COMPLETED,false,OTD
2023-01-31,30433143_281462239054470,No Value,COMPLETED,false,OTD
2023-01-13,19587561_138576884074953,No Value,COMPLETED,false,OTD
2023-03-22,295281757_123546488733721,No Value,COMPLETED,false,OTD
2023-05-30,20044707_12868649570979,No Value,COMPLETED,false,OTD
2023-04-17,61808538_148308358365510,No Value,COMPLETED,false,OTD
2023-01-17,20467504_130914947034288,No Value,COMPLETED,false,OTD
2023-06-27,61936365_57051401123875,No Value,COMPLETED,false,OTD
2023-02-16,20094469_70095317409199,No Value,COMPLETED,false,OTD
2023-01-26,94847941_46755453864317,No Value,COMPLETED,false,OTD
2023-01-23,19585226_207102115909038,No Value,COMPLETED,false,OTD
2023-03-20,85916579_110240316273833,No Value,COMPLETED,false,OTD
2023-03-22,108994223_133808350174480,No Value,COMPLETED,false,OTD
2023-04-03,19596080_156227090718254,No Value,COMPLETED,false,OTD
2023-01-27,20911737_210175566379378,No Value,COMPLETED,false,OTD
2023-01-13,36163554_209486187967198,No Value,COMPLETED,false,OTD
2023-02-01,22688999_206437659356387,No Value,COMPLETED,false,OTD
2023-05-24,174820569_72082141966355,No Value,COMPLETED,false,OTD
2023-02-16,28727727_72318216663012,No Value,COMPLETED,false,OTD
2023-06-17,254367084_85973340846867,No Value,COMPLETED,false,OTD
2023-03-31,24162339_558458568653422,No Value,COMPLETED,false,OTD
2023-06-23,217965920_21051608177729,No Value,COMPLETED,false,OTD
2023-06-08,134166694_16803992666808,No Value,COMPLETED,false,OTD
2023-03-02,114099261_37181736863395,No Value,COMPLETED,false,OTD
2023-01-04,97966172_6382717199254,No Value,COMPLETED,false,OTD
2023-01-18,52456141_56919826396603,No Value,COMPLETED,false,OTD
2023-01-23,203538901_137165733351480,No Value,COMPLETED,false,OTD
2023-01-17,250807805_100638860978261,No Value,COMPLETED,false,OTD
2023-01-11,87592164_45807410376755,No Value,COMPLETED,false,OTD
2023-01-04,68418870_6779188481757,No Value,COMPLETED,false,OTD
2023-01-26,32599817_28844439666333,No Value,COMPLETED,false,OTD
2023-01-28,40198011_87787463136880,No Value,COMPLETED,false,OTD
2023-02-01,108994223_38895408690065,No Value,COMPLETED,false,OTD
2023-02-01,21572092_215377810045200,No Value,COMPLETED,false,OTD
2023-02-07,24702906_19374490756836,No Value,COMPLETED,false,OTD
2023-02-02,151941080_22353565516359,No Value,COMPLETED,false,OTD
2023-01-06,128602906_8692539311774,No Value,COMPLETED,false,OTD
2023-02-24,188719301_15074576844549,No Value,COMPLETED,false,OTD
2023-03-30,71472485_64035238169618,No Value,COMPLETED,false,OTD
2023-01-03,261804092_54077023114257,No Value,COMPLETED,false,OTD
2023-01-24,46652033_28653796201188,No Value,COMPLETED,false,OTD
2023-01-31,22014288_347793240226234,No Value,CANCELLED,false,OTD
2023-02-17,23305406_39079056888637,No Value,COMPLETED,false,OTD
2023-01-06,233708314_16966304708973,No Value,COMPLETED,false,OTD
2023-01-09,272417515_94905886228850,No Value,COMPLETED,false,OTD
2023-01-31,55337181_111112608637890,No Value,COMPLETED,false,OTD
2023-02-02,45616354_22077230106458,No Value,COMPLETED,false,OTD
2023-06-20,68418870_147177038970986,No Value,COMPLETED,false,OTD
2023-05-06,51210000_102328300576088,No Value,COMPLETED,false,OTD
2023-01-03,32718850_386901240072500,No Value,COMPLETED,false,OTD
2023-06-03,127210286_86666272308446,No Value,COMPLETED,false,OTD
2023-02-18,130451449_19905410180850,No Value,COMPLETED,false,OTD
2023-06-20,109609676_131160994295987,No Value,COMPLETED,false,OTD
2023-05-10,224604777_408866801322051,No Value,COMPLETED,false,OTD
2023-01-30,227820083_41981561514756,No Value,COMPLETED,false,OTD
2023-01-20,288979388_29384824326853,No Value,COMPLETED,false,OTD
2023-01-17,19768993_39521170520772,No Value,COMPLETED,false,OTD
2023-06-17,45893493_81328191880148,No Value,COMPLETED,false,OTD
2023-01-03,51863894_122220684286280,No Value,COMPLETED,false,OTD
2023-01-17,180048125_133037849669086,No Value,COMPLETED,false,OTD
2023-03-16,71413915_95061762106080,No Value,COMPLETED,false,OTD
2023-03-01,35203692_127517870506057,No Value,COMPLETED,false,OTD
2023-01-17,125996014_268702562132797,No Value,COMPLETED,false,OTD
2023-01-26,48465431_19369874549954,No Value,COMPLETED,false,OTD
2023-03-04,39926445_34878212756316,No Value,COMPLETED,false,OTD
2023-01-21,161735099_63320873683293,No Value,COMPLETED,false,OTD
2023-02-08,20830204_56026286623531,No Value,COMPLETED,false,OTD
2023-01-26,24156204_66384969655624,No Value,COMPLETED,false,OTD
2023-02-13,45085572_294069101499193,No Value,COMPLETED,false,OTD
2023-03-09,217413352_42440261204869,No Value,COMPLETED,false,OTD
2023-01-31,20576988_110901998730895,No Value,COMPLETED,false,OTD
2023-05-02,135232886_44728665702537,No Value,COMPLETED,false,OTD
2023-01-05,35223933_1917074678294,No Value,COMPLETED,false,OTD
2023-01-03,21584609_105969874641351,No Value,COMPLETED,false,OTD
2023-01-05,21782797_2030262917481,No Value,CANCELLED,false,OTD
2023-04-25,20179418_106158270449217,No Value,COMPLETED,false,OTD
2023-01-17,235374926_237605693792978,No Value,COMPLETED,false,OTD
